headline,url,time,summary,tags
前哨：中方正在和更多国家共同应对美滥施关税,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhr4996980.shtml,2025-04-14 16:45:00,来源：央视网 这几天，商务部部长王文涛密集与各方沟通。｜｜4月8日下午，与欧盟委员会贸易和经济安全委员谢夫乔维奇举行视频会谈｜｜4月9日，与东盟轮值主席国...,"关税,中欧,欧盟"
兰州金河煤矿发生二氧化碳突出事故致5人遇难,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhp8219190.shtml,2025-04-14 16:44:00,财联社4月14日电，记者14日从甘肃省政府获悉，窑街煤电集团有限公司金河煤矿13日发生的掘进工作面二氧化碳突出事故，截至目前已有5人遇难，9人受伤。据了解，13,
航行警告 渤海北部营口海域军事演习,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhr4990719.shtml,2025-04-14 16:35:00,财联社4月14日电，据中国海事局网站消息，营口海事局发布航行警告，4月16日12时至4月17日15时，渤海北部营口海域执行军事任务，禁止驶入。,
"学习问答·加强党的作风建设⑥""四风""是指哪""四风""？具体表现是什么？",https://news.sina.com.cn/c/2025-04-14/doc-inetcqhr4993719.shtml,2025-04-14 16:34:00,来源：中央纪委国家监委网站,"作风建设,中央纪委"
美高官渲染“中国威胁”，外交部反问6个“是谁”,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhs9309872.shtml,2025-04-14 16:18:00,据@日月谭天 消息，4月14日下午，外交部举行例行记者会。 记者：近日，美国国防部长赫格塞思在巴拿马城举办的2025年中美洲安全会议上大肆渲染“中国威胁”、发表攻击言论。,外交部
澳门婴幼儿每年将获发1.8万澳门元津贴,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhu8740986.shtml,2025-04-14 16:14:00,财联社4月14日电，澳门特区行政长官岑浩辉今日（14日）在立法会发表《2025年财政年度施政报告》。岑浩辉宣布，澳门特区政府将推出“育儿津贴”计划，向澳门永久性,
啄木鸟公示服务流程与激励机制优化调整及整改方案，即将落地执行,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhr4981846.shtml,2025-04-14 16:11:00,4月14日，@啄木鸟家庭维修发布关于服务流程与激励机制优化调整及整改方案的公示。啄木鸟表示，3月15日起，公司已全面启动问题排查及优化整改工作。截至目前，,
香港恒生指数收涨2.4% 恒生科技指数涨2.34%,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhu8738948.shtml,2025-04-14 16:09:00,财联社4月14日电，香港恒生指数收涨2.4%，恒生科技指数涨2.34%。东方甄选涨超12%，百济神州涨超8%，小鹏汽车涨超6%，阿里巴巴涨超5%；零跑汽车跌近6,
市场监管总局第一季度批准发布372项国家标准物质 涉环境、食品等领域,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhp8205876.shtml,2025-04-14 16:00:00,来源：央视网央视网消息：据市场监管总局网站消息，市场监管总局近日发布统计数据称，第一季度批准发布国家标准物质372项，同比增长约60%，其中国家一级标准物质25项...,
河北三河牌匾变色疑因领导说要脱俗，现场谈话视频曝光,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhs9299242.shtml,2025-04-14 15:53:00,来源：大皖新闻 近日，河北三河禁用红蓝黑门头牌匾一事引发关注，截至4月14日，三河市相关部门均未对此事作出正式回应。 4月14日，有商户向记者提供了一段2024年10月底...,
澳门特区行政长官岑浩辉发表任内首份施政报告,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhs9303269.shtml,2025-04-14 15:46:00,澳门特区行政长官岑浩辉14日在特区立法会发表2025年财政年度施政报告，题为《革新谋发展 奋进开新局》，这是他任内发表的首份施政报告。,"澳门特区,澳门"
美方发言攻击中国军队，外交部：是谁？是谁？是谁？是谁？是谁？是谁？,https://news.sina.com.cn/c/2025-04-14/doc-inetciyu9425317.shtml,2025-04-14 15:45:00,4月14日，外交部发言人林剑主持例行记者会。有记者提问，近日，美国国防部长赫格塞思在巴拿马城举办的2025年中美洲安全会议上大肆渲染“中国威胁”，并就中国军队、,
一英国议员入境香港被拒，外交部：特区政府有权处理入境个案,https://news.sina.com.cn/c/2025-04-14/doc-inetciyw8859000.shtml,2025-04-14 15:45:00,4月14日，外交部发言人林剑主持例行记者会。法新社记者提问，一名英国议员上周抵达香港时被拒入境，英国外长拉米对此表示关切。外交部能否介绍详细情况，对此有何回应？,
外交部：中方对中印尼关系发展前景充满信心,https://news.sina.com.cn/c/2025-04-14/doc-inetciyw8856992.shtml,2025-04-14 15:44:00,财联社4月14日电，外交部发言人林剑4月14日主持例行记者会。有记者提问，中印尼建交75周年的纪念日，两国元首互致贺电，发言人能否进一步介绍有关情况？林剑表示，,
英方通过法案允许接管中资拥有的英国钢铁公司 外交部回应,https://news.sina.com.cn/c/2025-04-14/doc-inetciyw8856040.shtml,2025-04-14 15:36:00,财联社4月14日电，外交部发言人林剑4月14日主持例行记者会。据《联合早报》报道，英国议会12日通过一项紧急法案，允许英国政府接管英国钢铁公司，而该公司已于20,
外交部：对在涉藏问题上表现恶劣的美方人员采取签证限制措施,https://news.sina.com.cn/c/2025-04-14/doc-inetciyr8320369.shtml,2025-04-14 15:33:00,4月14日，外交部发言人林剑主持例行记者会。 有记者提问，近日，针对美方声称将对深度参与制定和执行限制外国人进入藏区政策的中方官员实施签证限制...,"签证,涉藏问题,美国"
美方人士在中美洲发表涉华言论，外交部驳斥：彻头彻尾的谎言和谬论,https://news.sina.com.cn/c/2025-04-14/doc-inetciyw8851205.shtml,2025-04-14 15:32:00,[环球时报-环球网报道 记者 索炎琦]外交部发言人林剑主持4月14日例行记者会。会上有记者提问称：近日，美国国防部长赫格塞思在巴拿马城举办的2025年中美洲安全会议上大肆渲...,"美国,外交部,中美洲"
韩红母亲、西藏著名歌唱家雍西逝世！她18岁时唱的这首歌，周恩来总理曾修改歌词,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhu8737089.shtml,2025-04-14 15:24:00,4月14日，西藏自治区文学艺术界联合会发布讣告，著名藏族歌唱家、原成都军区战旗歌舞团国家一级演员雍西，因病于4月13日22点19分，在北京与世长辞，享年78岁。,
习近平抵达河内对越南进行国事访问,https://news.sina.com.cn/c/xl/2025-04-14/doc-inetcywi8038627.shtml,2025-04-14 15:20:00,当地时间4月14日中午，中共中央总书记、国家主席习近平乘专机抵达河内，应越南共产党中央委员会总书记苏林、越南社会主义共和国主席梁强邀请，对越南进行国事访问。,
习近平抵达河内对越南进行国事访问,https://news.sina.com.cn/c/xl/2025-04-14/doc-inetciyt5092037.shtml,2025-04-14 15:20:00,当地时间4月14日中午，中共中央总书记、国家主席习近平乘专机抵达河内，应越南共产党中央委员会总书记苏林、越南社会主义共和国主席梁强邀请，对越南进行国事访问。,"习近平,中越,河内市"
外交部回应美关税政策反复修改,https://news.sina.com.cn/c/2025-04-14/doc-inetciyu9413782.shtml,2025-04-14 15:19:00,财联社4月14日电，外交部发言人林剑主持4月14日例行记者会。会上有记者就美国关税政策反复修改一事提问。林剑对此表示，商务部的新闻发言人已就此表明了中方的态度，,
外交部介绍中欧就美加征关税沟通协调情况,https://news.sina.com.cn/c/2025-04-14/doc-inetciyt5086390.shtml,2025-04-14 15:12:00,外交部发言人林剑：美方将关税作为极限施压、谋取私利的武器，将一己私利凌驾于国际社会公利，这是典型的单边主义、保护主义、经济霸凌行径，严重损害包括中欧在内的世界各,
A股收评：三大指数全线收涨，大消费股爆发，全市场超4500股飘红,https://news.sina.com.cn/c/2025-04-14/doc-inetciyt5083330.shtml,2025-04-14 15:04:00,4月14日，A股三大指数集体上涨，截至收盘，上证指数涨0.76%，深证成指涨0.51%，创业板指涨0.34%；北证50涨2.06%。两市成交额约12774.74,
冲上热搜！“何同学”言论惹众怒，一夜掉粉过万,https://news.sina.com.cn/c/2025-04-14/doc-inetciyt5074550.shtml,2025-04-14 14:37:00,澎湃特约评论员 江城 4月11日，互联网博主@老师好我叫何同学（下称何同学）在社交媒体分享自己处理网约车司机索要好评的经历引发争议，相关话题冲上热搜第一。,
华强北市场多款热门芯片“封库存” 分销商称有客户转向国产,https://news.sina.com.cn/c/2025-04-14/doc-inetciyr8305889.shtml,2025-04-14 14:35:00,财联社4月14日电，财联社记者于4月14日走访深圳华强北市场了解到，目前多家档口针对CPU、显卡等热门芯片的报价已经暂停，且多家档口关门歇业。“现在都在观望，封,
被公派出国，未经审批将61份水稻种质资源携带出境，研究员被判刑,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhr4987591.shtml,2025-04-14 14:11:00,#研究员私自携水稻种子出境被判刑#【未经审批将61份水稻种质资源携带出境，研究员符某某被判刑】微信公众号“国家安全部”4月14日发布国安重磅案例之“糊涂的研究员,
金价再创历史新高，多个品牌金饰接近1000元/克，中信建投称“黄金修复在即”,https://news.sina.com.cn/c/2025-04-14/doc-inetccsw9505342.shtml,2025-04-14 13:08:00,4月11日，国际黄金价格再创历史新高。截至收盘，伦敦现货黄金报3238.07美元/盎司，上涨1.97%；COMEX黄金报3254.90美元/盎司，上涨2.44%。,
“天塌不下来”的底气从何而来？这场发布会释放重要信息,https://news.sina.com.cn/c/2025-04-14/doc-inetcqhp8234449.shtml,2025-04-14 12:56:00,撰文丨董鑫“天塌不下来”。4月14日上午，国务院新闻办公室举行新闻发布会，介绍2025年一季度进出口情况。发布会正在进行中，海关总署关于进口形势的回应就已经冲上,
“南光通”点亮智慧生活 助力澳门中小企业数字化转型,https://news.sina.com.cn/c/2025-04-14/doc-inetccsv5174967.shtml,2025-04-14 12:23:00,近日，南光集团积极支持澳门特区政府“2024中小企业数字化支援服务”计划，向从事零售、生活服务、餐饮等业务的澳门中小企业免费提供数字化转型相关培训服务和数字化解决方案...,"澳门,中小企业"
舞蹈家黄豆豆，拟破格提拔为副局级干部,https://news.sina.com.cn/c/2025-04-14/doc-inetccsw9480662.shtml,2025-04-14 11:44:00,澎湃新闻获悉，中国文联人事部日前发布一则任职公示：经中国文联党组研究，黄豆豆同志拟任中国舞协分党组成员（副局级），提名为秘书长人选。,黄豆豆
A股午评：沪指半日涨0.86% 大消费股全线大涨,https://news.sina.com.cn/c/2025-04-14/doc-inetccsy8910862.shtml,2025-04-14 11:32:00,财联社4月14日电，市场早盘震荡反弹，三大指数小幅上涨，沪深两市半日成交额8388亿，较上个交易日放量674亿。盘面上热点较主要集中在大消费方向，个股涨多跌少，,
新华时评·锲而不舍落实中央八项规定精神｜领导干部带好头是无声的示范,https://news.sina.com.cn/c/2025-04-14/doc-inetccsy8915546.shtml,2025-04-14 11:30:00,党风廉政建设，关键在领导干部，改进作风必须自上而下、以上率下。在深入贯彻中央八项规定精神学习教育活动中，要坚决防止“上面生病，下面吃药”等形式主义敷衍应对...,"领导干部,新华时评"
海关总署：中国海关从进口的美国禽肉骨粉中检出了沙门氏菌 依法依规暂停了3家涉事企业的输华资质,https://news.sina.com.cn/c/2025-04-14/doc-inetaxkx5284592.shtml,2025-04-14 11:09:00,财联社4月14日电，海关总署新闻发言人、统计分析司司长吕大良在国务院新闻办举行新闻发布会表示，近期，中国海关从进口的美国禽肉骨粉中检出了沙门氏菌，依法依规暂停了,
A股三大指数均涨超1%，全市场近5000只个股上涨,https://news.sina.com.cn/c/2025-04-14/doc-inetaxkv8508116.shtml,2025-04-14 11:06:00,上证指数涨幅扩大至1%，深证成指涨1.13%，创业板指涨1.16%。互联网电商、可控核聚变、露营经济板块涨幅居前，全市场近5000只个股上涨。,
公职人员的这一乱象，正被严肃查处,https://news.sina.com.cn/c/2025-04-14/doc-inetatce9068455.shtml,2025-04-14 11:04:00,来源：中国新闻周刊 这种“合作”关系从表面看是一种“挂证”行为 背后隐藏的却是受贿行为 4月2日，重庆市纪委监委披露了一则公职人员违规“挂证取酬”案例：罗某是某区一家公立...,公职人员
中国电信在量子领域打造科技创新新范式,https://news.sina.com.cn/c/2025-04-14/doc-inetaxma9028722.shtml,2025-04-14 11:03:00,4月14日，全球迎来第五个“世界量子日”。中国电信在量子领域打造的“国资央企+前沿科研机构+科创企业”已成为科技创新新范式。,"中国电信,量子计算"
