headline,url,time,summary,tags,date
增值税发票数据显示：一季度我国高质量发展成效明显 呈现六方面亮点,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru6673219.shtml,2025-04-09 15:40:00,来源：央视网央视网消息：据国家税务总局消息，税收数据是重要的经济数据，能直接反映经济运行情况。近日，国家税务总局发布的增值税发票数据显示，2025年一季度...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'增值税发票\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'高质量发展\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'国家税务总局\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
欧盟可以在中美“贸易战”中发挥什么作用？外交部回应,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru4004726.shtml,2025-04-09 15:39:00,财联社4月9日电，外交部发言人林剑4月9日主持例行记者会。埃菲社提问，西班牙首相桑切斯正在访问中国，而现在中美贸易战还在持续。中方认为西班牙和欧盟可以在缓解这种,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
商务部：中国外贸韧性不减 进出口实现平稳开局,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru4010838.shtml,2025-04-09 15:39:00,在今天下午召开的商务部专题新闻发布会上，相关负责人表示，今年以来，中国外贸发展面临的风险挑战明显增多，但广大外贸企业勇于开拓创新...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'商务部\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国外贸\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'进出口\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
特朗普称中国非常渴望达成关税协议，情况是否属实？外交部回应,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru4002527.shtml,2025-04-09 15:36:00,【环球时报-环球网报道 记者白云怡】在9日的外交部例行记者会上，有媒体提问称，中国将采取哪些措施反制美国加征的关税？美国总统特朗普称，中国非常渴望达成协议...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'特朗普\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'关税\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
中方利用欺骗性手段试图雇佣美国政府前雇员？外交部回应,https://news.sina.com.cn/c/2025-04-09/doc-inesqerr2821823.shtml,2025-04-09 15:32:00,财联社4月9日电，外交部发言人林剑4月9日主持例行记者会。有外媒记者提问，美国反情报中心称，中方利用欺骗性的手段来试图雇佣美国政府前雇员。中方对此有何回应？“我,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
特朗普称中国非常渴望达成协议 中方回应,https://news.sina.com.cn/c/2025-04-09/doc-inesqerr2820579.shtml,2025-04-09 15:29:00,财联社4月9日电，外交部发言人林剑4月9日主持例行记者会。法新社记者提问，发言人刚才表示中方将采取坚决行动应对美方今日生效的新关税措施。您能否给出具体说明，中国,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
外交部：美加征港口费用损人害己,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru6672169.shtml,2025-04-09 15:26:00,4月9日，外交部发言人林剑主持例行记者会。有记者就美国加征港口费提问。林剑表示，征收港口费，对货物的装卸设备加征关税等措施，损人害己。既推高了全球的海运成本，扰,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
外交部回应日本2025年版外交蓝皮书涉华内容,https://news.sina.com.cn/c/2025-04-09/doc-inesqerp6044893.shtml,2025-04-09 15:25:00,财联社4月9日电，外交部4月9日下午举行例行记者会。记者：日本政府4月8日发布2025年版《外交蓝皮书》，文件将中日关系定位为日最重要的双边关系之一，称将继续同,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
商务部肖露：中国将与更多贸易伙伴携手合作 为全球贸易增长注入稳定力量,https://news.sina.com.cn/c/2025-04-09/doc-inesqerr2818533.shtml,2025-04-09 15:24:00,财联社4月9日电，商务部对外贸易司副司长肖露4月9日在新闻发布会上表示，中国外贸有信心有底气面对各种风险挑战。肖露表示，信心主要来自外贸稳固基本盘、充沛新动能以,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
外交部回应美防长抹黑破坏中国巴拿马合作言论,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw6782733.shtml,2025-04-09 15:19:00,财联社4月9日电，外交部4月9日下午举行例行记者会。有记者就美防长赫格塞思访问巴拿马期间的涉华言论提问。外交部发言人林剑：美国的高级官员恶意攻击中国，抹黑、破坏,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
国防部：美防长搞政治作秀必遭世人反对和历史嘲讽,https://news.sina.com.cn/c/2025-04-09/doc-inesqerp6043775.shtml,2025-04-09 15:19:00,4月9日下午，国防部新闻发言人张晓刚大校就近期涉军问题发布消息。 有记者问，据报道，美防长访日时，赞美硫磺岛战役中日军的“勇敢精神”，相关言论在美国内引发质疑。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
全文发布｜《关于中美经贸关系若干问题的中方立场》,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru3995082.shtml,2025-04-09 15:13:00,新华社北京4月9日电 国务院新闻办公室9日发布《关于中美经贸关系若干问题的中方立场》白皮书。全文如下： 关于中美经贸关系若干问题的中方立场 （2025年4月）...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
“国家队”持续出手增持 今日股市收盘全线飘红,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru6658947.shtml,2025-04-09 15:13:00,今日收盘，上证指数（000001）涨1.31%，深证成指（399001）涨1.22%，北证50（899050）涨10.27%，创业板指（399006）涨0.98%，科创综指（000680）涨3.78%。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'资本市场\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'上证指数\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
美方认为巨额贸易逆差让美国“吃亏” 商务部回应,https://news.sina.com.cn/c/2025-04-09/doc-inespyit2942684.shtml,2025-04-09 15:08:00,财联社4月9日电，商务部有关负责人就《关于中美经贸关系若干问题的中方立场》白皮书答记者问。美方认为巨额贸易逆差让美国“吃亏”，请问中方对此有何评论？答：中美货物,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
商务部：如果美方执意进一步升级经贸限制措施，中方奉陪到底,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4120776.shtml,2025-04-09 15:06:00,"Ifyouarethewebmaster,configurerelatedparametersontheWAFconsoletoallowyourrequest","['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
外交部回应美对华104%关税：将继续采取坚决有力的措施，维护自身的正当权益,https://news.sina.com.cn/c/2025-04-09/doc-inespyit2943015.shtml,2025-04-09 15:03:00,【#外交部回应美对华104%关税#：将继续采取坚决有力的措施，维护自身的正当权益】4月9日下午，外交部举行例行记者会。有记者就美国对华征收104%关税进行提问。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
商务部：对于美方单边主义、霸凌主义限制措施，中方坚决反对,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4113328.shtml,2025-04-09 15:03:00,财联社4月9日电，商务部有关负责人就《关于中美经贸关系若干问题的中方立场》白皮书答记者问。近期，美方在以芬太尼为由先后两次对华加征合计20%关税的基础上，又对华,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
A股收评：三大指数全线上涨，北证50涨超10%，两市成交额近1.7万亿，超4500股飘红,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4111697.shtml,2025-04-09 15:03:00,4月9日，A股三大指数集体上涨，截至收盘，上证指数收涨1.31%，深证成指收涨1.22%，创业板指收涨0.98%；北证50收涨10.27%。两市成交额约1699,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
国务院新闻办公室发布《关于中美经贸关系若干问题的中方立场》白皮书,https://news.sina.com.cn/c/2025-04-09/doc-inespyit2934103.shtml,2025-04-09 15:01:00,国务院新闻办公室4月9日发布《关于中美经贸关系若干问题的中方立场》白皮书，澄清中美经贸关系事实，阐明中方对相关问题的政策立场。白皮书除前言、结束语外共分为六个部,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
国防部：中国军队愿与印方共同维护好边境地区和平安宁,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4117085.shtml,2025-04-09 15:01:00,4月9日下午，国防部新闻发言人张晓刚大校就近期涉军问题发布消息。 有记者问，据报道，国家主席习近平近日同印度总统互致贺电，双方一致同意推动双边关系健康稳定发展。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
如何看待美国单边加征关税做法 商务部：美方只会自食恶果,https://news.sina.com.cn/c/2025-04-09/doc-inesqeru4000130.shtml,2025-04-09 15:00:00,商务部有关负责人就《关于中美经贸关系若干问题的中方立场》白皮书回答记者提问。 问：中方如何看待美国对包括中国在内的贸易伙伴单边加征关税的做法？,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'关税\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'商务部\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'美国\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
国防部奉劝菲方 “倚外闹海”得不偿失,https://news.sina.com.cn/c/2025-04-09/doc-inesqerr2818394.shtml,2025-04-09 15:00:00,据报道，美防长访问菲律宾，重申落实《美菲共同防御条约》承诺，共同应对“中国威胁”，期间菲美日位南海开展联合巡航，近日美方还批准向菲出售F-16战机。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
耿爽：战争发生在欧洲大陆，欧洲当然要为和平发挥作用,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4109463.shtml,2025-04-09 14:57:00,4月8日，中国常驻联合国代表团网站发布中国常驻联合国代表团临时代办耿爽在安理会审议乌克兰人道问题时的发言，全文如下：,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
我驻普吉领办提醒中国游客宋干节期间注意交通安全,https://news.sina.com.cn/c/2025-04-09/doc-inespyir6165379.shtml,2025-04-09 14:45:00,来源：央视网央视网消息：据中华人民共和国驻宋卡总领事馆官网消息，近日，一名中国公民在甲米府兰达岛骑行摩托车发生交通事故，因伤势过重抢救无效身亡。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
我国电商物流活跃度进一步提升,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw6762501.shtml,2025-04-09 14:32:00,中国物流与采购联合会4月8日公布，3月份中国电商物流指数为110点，较上月上升1.1点。分项指数中，总业务量指数回升明显，其中，西部地区回升幅度最大。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'央视网\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'电商物流\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国物流\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
关键时刻“国家队”出手，坚定看好中国资本市场,https://news.sina.com.cn/c/2025-04-09/doc-inespyit2929727.shtml,2025-04-09 14:30:00,重磅政策出台、类“平准基金”发力、央企增持……在外部环境严峻复杂、市场情绪不稳的关键时刻，“国家队”出手力挺资本市场，带来真金白银的支持，注入实实在在的信心与力量。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'资本市场\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'股票\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'ETF\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
中央周边工作会议在北京举行 习近平发表重要讲话,https://news.sina.com.cn/c/xl/2025-04-09/doc-inespyiw4090360.shtml,2025-04-09 14:09:00,原标题：中央周边工作会议在北京举行 习近平发表重要讲话 李强主持 赵乐际王沪宁蔡奇丁薛祥李希韩正出席会议 新华社北京4月9日电 中央周边工作会议4月8日至9日在北京举行。...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
杨立军已任中国航天党组成员、副总经理,https://news.sina.com.cn/c/2025-04-09/doc-inespyir6138592.shtml,2025-04-09 14:03:00,中国航天科技集团有限公司（以下简称“中国航天”）官网近日更新“领导成员”栏目显示，杨立军已任中国航天党组成员、副总经理。,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'党组成员\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国航天科技集团\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'北京航空航天大学\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
“景德镇一家三口被撞身亡案”即将开庭，逝者家属拒绝谅解,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4086587.shtml,2025-04-09 13:59:00,来源：顶端新闻 2024年10月，江西景德镇发生一起交通事故，致一家三口被撞身亡。 近日，遇难者家属胡女士告诉顶端新闻记者，她的律师已经收到景德镇中级人民法院通知...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
深成指、创业板指双双涨逾1%,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw4080882.shtml,2025-04-09 13:41:00,深成指、创业板指午后拉升，双双涨逾1%，早盘均一度跌超3%。军工、免税店、半导体、零售、房地产等方向涨幅居前，沪深京三市上涨个股近4200只。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
中国节能宣布增持,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw6733576.shtml,2025-04-09 13:16:00,来源：财联社 财联社4月9日电，从中国节能环保集团有限公司获悉，目前中国节能正组织多家成员单位研究利用回购增持专项贷和自有资金实施上市公司增持、回购计划...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
宁夏大学41岁教授李海波因病去世：曾入选全球前2%顶尖科学家榜单,https://news.sina.com.cn/c/2025-04-09/doc-inespyiw6751126.shtml,2025-04-09 13:14:00,【#宁夏大学41岁教授李海波因病去世#：曾入选全球前2%顶尖科学家榜单】4月8日，有网友发帖称，宁夏大学李海波教授凌晨去世，4月9日，宁夏大学一老师证实李海波因,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
成都警方：男子驾车冲卡拒检致辅警受伤，已刑拘,https://news.sina.com.cn/c/2025-04-09/doc-inespyit2892128.shtml,2025-04-09 13:03:00,4月9日，成都金堂县公安局发布警情通报：4月8日10时许，我局交警大队民警陈某带领辅警曾某等人在赵镇迎宾大道二段依法开展道路交通执法检查时...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
河北隆化县一老年公寓发生火灾致20人遇难，国务院安委会挂牌督办,https://news.sina.com.cn/c/2025-04-09/doc-inesptzy4198115.shtml,2025-04-09 12:51:00,4月9日，国务院安全生产委员会发布向河北省人民政府发布重大生产安全事故查处挂牌督办通知书。通知书称，2025年4月8日，河北省承德市隆化县国恩老年公寓发生重大火灾事故...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
外交部驻港公署发言人正告美方：继续推动涉港恶法只会遭受迎头痛击,https://news.sina.com.cn/c/2025-04-09/doc-inespyir6127728.shtml,2025-04-09 12:37:00,来源：央视网央视网消息：据外交部驻港公署消息，针对美国个别政客再次推动有关法案，诋毁香港自治和法治，叫嚣取消香港驻美经贸办事处有关待遇甚至关闭办事处...,"['[\'[\\\'[\\\\\\\'[""[\\\\\\\\\\\\\\\'香港\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'外交部\\\\\\\\\\\\\\\'""\\\\\\\'\\\'\'', ' \' \\\' \\\\\\\' "" \\\\\\\\\\\\\\\'中国\\\\\\\\\\\\\\\']""]\\\\\\\']\\\']\']']",2025-04-09
新版电视剧《红楼梦》“刘姥姥”扮演者叶琳瑯去世，享年93岁,https://news.sina.com.cn/zx/2025-04-09/doc-inesptzt6237192.shtml,2025-04-09 12:23:00,据长影集团，长春电影制片厂演员叶琳瑯于4月8日23时在长春去世，终年93岁。叶琳瑯告别仪式将于4月10日在长春市殡仪馆一号厅举行。,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
玉渊谭天：对美二十多项反制合理合情合法,https://news.sina.com.cn/c/2025-04-09/doc-inesptzt6237345.shtml,2025-04-09 12:19:00,美对华加征关税已经超过100%。中国人不喜欢施压和威胁，我们不惹事，也不怕事。消息人士告诉谭主，中方针对美威胁升级对华关税的回应，有两个信息点格外值得关注。第一,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
河北隆化老年公寓火灾致20人遇难，知情人：火是从楼上着的,https://news.sina.com.cn/c/2025-04-09/doc-inesptzy4188523.shtml,2025-04-09 12:17:00,4月8日晚，河北隆化县一老年公寓发生火情，致20人不幸遇难的消息引发关注。据央视新闻报道，目前，公寓相关负责人已被公安机关控制，事故原因调查、家属安抚等工作正在,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
玉渊谭天：对美二十多项反制合理合情合法,https://news.sina.com.cn/zx/2025-04-09/doc-inesptzy4183486.shtml,2025-04-09 12:07:00,来源：玉渊谭天 美对华加征关税已经超过100%。中国人不喜欢施压和威胁，我们不惹事，也不怕事。消息人士告诉谭主，中方针对美威胁升级对华关税的回应...,"['[\'[\\\'[""[\\\\\\\'[]\\\\\\\']""]\\\']\']']",2025-04-09
